"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;10'Kei;Measmus;10'Kei;;;;;8:55;01/06/2017;30/06/2017;FR;351;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;EP;"Folk Song";"13th Procession";;;;;4:22;01/06/2017;30/06/2017;FR;193;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;EP;"What's your name ?";"13th Procession";;;;;3:18;01/06/2017;30/06/2017;FR;352;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Shed;"June And The Empty Jar";"13th Procession";;;;;3:54;01/06/2017;30/06/2017;FR;156;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;"Ni maitre";32;;;;;3:38;01/06/2017;30/06/2017;FR;381;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;"Lydie Poisson";32;;;;;4:42;01/06/2017;30/06/2017;FR;487;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;"Lilou des bois";32;;;;;4:23;01/06/2017;30/06/2017;FR;459;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;L'ogre;32;;;;;4:09;01/06/2017;30/06/2017;FR;435;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;32;32;;;;;5:38;01/06/2017;30/06/2017;FR;590;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;"Ou comment conjurer le sort";32;;;;;2:50;01/06/2017;30/06/2017;FR;299;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;"La poche";32;;;;;6:04;01/06/2017;30/06/2017;FR;638;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;"La commode";32;;;;;3:20;01/06/2017;30/06/2017;FR;351;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Humeur;Margot;32;;;;;4:51;01/06/2017;30/06/2017;FR;509;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"64 Dollar Question";"Horns of plenty";"64 Dollar Question";;;;;2:44;01/06/2017;30/06/2017;FR;201;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"64 Dollar Question";"Exorcise it";"64 Dollar Question";;;;;3:22;01/06/2017;30/06/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Keep Smiling";"Keep Smiling";"AB sextet";;;;;3:31;01/06/2017;30/06/2017;FR;23;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"Money in the pocket";"AB sextet";;;;;8:36;01/06/2017;30/06/2017;FR;78;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Keep Smiling";Voltige;"AB sextet";;;;;5:13;01/06/2017;30/06/2017;FR;266;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";Chicken;"AB sextet";;;;;8:32;01/06/2017;30/06/2017;FR;33;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";Zivabeat;"AB sextet";;;;;11:03;01/06/2017;30/06/2017;FR;195;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"Midle Shag";"AB sextet";;;;;8:06;01/06/2017;30/06/2017;FR;258;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"Le Groove BA ba";"AB sextet";;;;;6:36;01/06/2017;30/06/2017;FR;227;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"Good evening Mr & Mrs América";"AB sextet";;;;;17:12;01/06/2017;30/06/2017;FR;996;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les Rimailleurs vs Acoosmik";"Quand on arrive en Ville feat. Daniel Kesta l'Avoine (prod. by Djar One)";Acoosmik;;;;;3:40;01/06/2017;30/06/2017;FR;19;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";"On porno tracks";"Adieu Papillon";;;;;3:29;01/06/2017;30/06/2017;FR;417;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #4";"The rainbow whisperer";"Adieu Papillon";;;;;4:05;01/06/2017;30/06/2017;FR;131;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";Whiplash;"Adieu Papillon";;;;;4:00;01/06/2017;30/06/2017;FR;350;;FREE;INTERNET;ON_DEM_STRE;0;EURO
