"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";"Aie aie aie";Abde;;;;;3:25;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";"Releve la tete";Abde;;;;;4:19;01/11/2015;30/11/2015;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";"Reveille toi";Abde;;;;;3:02;01/11/2015;30/11/2015;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";"Big probleme";Abde;;;;;3:53;01/11/2015;30/11/2015;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";"C'est chaud";Abde;;;;;3:28;01/11/2015;30/11/2015;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";"Aux armes";Abde;;;;;2:33;01/11/2015;30/11/2015;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les fabuleux culs trempés";"Intro : I was born in Mississippi";ADN;;;;;0:47;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les fabuleux culs trempés";"Jacques Dembry";ADN;;;;;3:03;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième Soleil";"Avant l'avalanche";"Alexandre Révérend";;;;;3:20;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allons-y tant qu'c'est chaud";Accueil;"Allons-y tant qu'c'est chaud";;;;;0:18;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Come on EP";"Come on";"Aloha Orchestra";;;;;2:59;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Come on EP";S.AM;"Aloha Orchestra";;;;;2:42;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Aminima;Elle;Aminima;;;;;3:12;01/11/2015;30/11/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
