"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;EP;"Folk Song";"13th Procession";;;;;4:22;01/07/2017;30/07/2017;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;EP;"Incredible Wild Lover";"13th Procession";;;;;4:50;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Shed;"Shiny Rain";"13th Procession";;;;;4:25;01/07/2017;30/07/2017;FR;340;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Shed;"June And The Empty Jar";"13th Procession";;;;;3:54;01/07/2017;30/07/2017;FR;594;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Keep Smiling";"Keep Smiling";"AB sextet";;;;;3:31;01/07/2017;30/07/2017;FR;377;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";Chicken;"AB sextet";;;;;8:32;01/07/2017;30/07/2017;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";Zivabeat;"AB sextet";;;;;11:03;01/07/2017;30/07/2017;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Good Resolution";"Fuck Mickey";"AB sextet";;;;;2:29;01/07/2017;30/07/2017;FR;327;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"The approaching storm";"AB sextet";;;;;6:24;01/07/2017;30/07/2017;FR;12;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"Midle Shag";"AB sextet";;;;;8:06;01/07/2017;30/07/2017;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Groovy Jazz (Live)";"Good evening Mr & Mrs América";"AB sextet";;;;;17:12;01/07/2017;30/07/2017;FR;95;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Tactile;Tic-Tac;Adélys;;;;;3:33;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Strange Aeons";"Son of bastet";Akasava;;;;;2:14;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"L'ame bleue";"Adios Sevilla";"Alain Chapelain";;;;;2:48;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Libres tangos";Libertango;"Alain Chapelain";;;;;4:33;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Choeur Delys";"Happy Carbonara";Alkalys;;;;;3:41;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Alkalys;Airh;Alkalys;;;;;9:42;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Alkalys;Alterludbys;Alkalys;;;;;10:27;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Choeur Delys";Loup-ange;Alkalys;;;;;4:11;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Reverras-tu le Sénégal";"Allain Leprest";;;;;3:12;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Ton cul est rond";"Allain Leprest";;;;;2:14;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Mont Saint-Aignan";"Allain Leprest";;;;;3:05;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Le café littéraire";"Allain Leprest";;;;;2:32;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";Rimbaud;"Allain Leprest";;;;;4:37;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Fini les baloches";"Allain Leprest";;;;;3:07;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Saint max";"Allain Leprest";;;;;3:43;01/07/2017;30/07/2017;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Joséphine et Séraphine";"Allain Leprest";;;;;3:35;01/07/2017;30/07/2017;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Y'a quelqu'chos' qui nous manque";"Allain Leprest";;;;;3:22;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"J'étais un gamin laid";"Allain Leprest";;;;;2:59;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";Martainville;"Allain Leprest";;;;;3:38;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allons-y tant qu'c'est chaud";"Faut qu'ça pète dans le tube";"Allons-y tant qu'c'est chaud";;;;;5:06;01/07/2017;30/07/2017;FR;13;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"C'est tous les jours dimanche";"Faut qu'çapète dans l'tube";"Allons-y tant qu'c'est chaud";;;;;2:54;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Aloha Orchestra EP";Smile;"Aloha Orchestra";;;;;3:10;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Come on EP";S.AM;"Aloha Orchestra";;;;;2:42;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Come on EP";"The call";"Aloha Orchestra";;;;;4:15;01/07/2017;30/07/2017;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Aloha Orchestra EP";"Close your eyes";"Aloha Orchestra";;;;;4:00;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Factory;Glasgow;"Am I haty";;;;;6:12;01/07/2017;30/07/2017;FR;653;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Factory;"Heart mine";"Am I haty";;;;;4:32;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Factory;"Reload our hope";"Am I haty";;;;;4:00;01/07/2017;30/07/2017;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Angelface;Dollars;"Angel FACE";;;;;6:02;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AngelFace;"Narrow (Chokebore Cover)";"Angel FACE";;;;;5:13;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AngelFace;"Space Opera";"Angel FACE";;;;;4:01;01/07/2017;30/07/2017;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
