"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;"Ma vision des choses";International;Abde;;;;;3:50;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me";"Of life";"Adieu Papillon";;;;;4:05;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";"On porno tracks";"Adieu Papillon";;;;;3:29;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #4";"The rainbow whisperer";"Adieu Papillon";;;;;4:05;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me";"Real lust";"Adieu Papillon";;;;;3:28;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";"We went today";"Adieu Papillon";;;;;3:24;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #4";"Thru hawthorns";"Adieu Papillon";;;;;3:47;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";Insane;"Adieu Papillon";;;;;4:01;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #4";"Being a rodeo";"Adieu Papillon";;;;;3:21;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";"Flat neon";"Adieu Papillon";;;;;3:07;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #2";Whiplash;"Adieu Papillon";;;;;4:00;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Your music is missing me #4";Shirtless;"Adieu Papillon";;;;;4:18;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"Je suis";"Adrien Marbek";;;;;2:42;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"D'accord d'accord";"Adrien Marbek";;;;;4:07;01/02/2019;30/02/2019;FR;13;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"Roule la terre";"Adrien Marbek";;;;;3:08;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"Voulait voir la mer";"Adrien Marbek";;;;;4:14;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"La langue";"Adrien Marbek";;;;;4:16;01/02/2019;30/02/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"A trop bruler la nuit";"Adrien Marbek";;;;;4:50;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"La nature humaine";"Adrien Marbek";;;;;5:08;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"Va savoir";"Adrien Marbek";;;;;3:37;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"A la bombe";"Adrien Marbek";;;;;2:51;01/02/2019;30/02/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);"Les routes d'orient";"Adrien Marbek";;;;;5:00;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Macadam(s);Quitte-moi;"Adrien Marbek";;;;;3:26;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"From bedroom to gigs";Intro;"Alex Rec";;;;;1:20;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Best of";Slaking;"Alice the Goon";;;;;2:41;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Le café littéraire";"Allain Leprest";;;;;2:32;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allain Leprest";"Saint max";"Allain Leprest";;;;;3:43;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Drôle d'idée";Elle;Aminima;;;;;2:29;01/02/2019;30/02/2019;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AngelFace;"Catch a motion";"Angel FACE";;;;;6:03;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Pour mieux comprendre mes copains et moi";"Gymnastique en musique";Annika;;;;;2:13;01/02/2019;30/02/2019;FR;20;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Aude Lhotelais Duet Carles GR";Bonito;"Aude Lhotelais Duet Carles GR";;;;;6:02;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Humains malgré tout";"Je doute";"Axel Deval";;;;;4:38;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Bamboo for Chopsticks";"Your island";"Bamboo for Chopsticks";;;;;3:27;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Bamboo for Chopsticks";"Maybe I'd stay";"Bamboo for Chopsticks";;;;;2:46;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Bamboo for Chopsticks";"Life will kill you";"Bamboo for Chopsticks";;;;;4:53;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;8;"La carta";"Battan L'Otto";;;;;3:36;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;8;"Battan l'Otto";"Battan L'Otto";;;;;4:53;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Pour la forme";"Alcool and weed (ft. Dikap)";Béocéa;;;;;2:41;01/02/2019;30/02/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Pour la forme";"Freestyle PLF n°2";Béocéa;;;;;2:37;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Bézo;L'ado;Bézo;;;;;4:00;01/02/2019;30/02/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
