"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;Introduction;"4 x 4 RM";;;;;2:14;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;Présentation;"4 x 4 RM";;;;;5:19;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;Babylone;"4 x 4 RM";;;;;5:39;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;"Boost la bass";"4 x 4 RM";;;;;6:49;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;Endette;"4 x 4 RM";;;;;4:20;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;Interlude;"4 x 4 RM";;;;;3:28;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;"Boite de nuit";"4 x 4 RM";;;;;3:55;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;Interlude;"4 x 4 RM";;;;;2:07;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;"Boire au conduire";"4 x 4 RM";;;;;3:59;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Démarrage;"Le temps passe trop vite";"4 x 4 RM";;;;;4:53;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Toi;"Donne moi";Adélys;;;;;3:37;01/11/2019;30/11/2019;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Toi;Cheveux;Adélys;;;;;3:19;01/11/2019;30/11/2019;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Toi;Erotique;Adélys;;;;;4:21;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Toi;Fantômes;Adélys;;;;;4:10;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Toi;Accrochée;Adélys;;;;;3:33;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Toi;Seule;Adélys;;;;;3:09;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Alan Woody";"Assez du blues";"Alan Woody";;;;;5:08;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Alan Woody";"Billy Guitare";"Alan Woody";;;;;2:13;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Alan Woody";"Il n'y croit plus";"Alan Woody";;;;;2:34;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;Pioche;"Alexandre Révérend";;;;;3:15;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";"CE2 colorant autorisé";"Alexandre Révérend";;;;;4:02;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";"Les sorcières de Calais";"Alexandre Révérend";;;;;3:26;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième soleil";"Sixième soleil";"Alexandre Révérend";;;;;3:14;01/11/2019;30/11/2019;FR;7;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;"Ma vie de homard";"Alexandre Révérend";;;;;3:24;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";Réclamation;"Alexandre Révérend";;;;;2:43;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";"Ma philatélie";"Alexandre Révérend";;;;;2:40;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième soleil";"Une nuit au grand magasin";"Alexandre Révérend";;;;;2:09;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;"Le seul survivant";"Alexandre Révérend";;;;;3:24;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";"Au dessus de Paris";"Alexandre Révérend";;;;;4:25;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";L'épouvantail;"Alexandre Révérend";;;;;2:24;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième soleil";"Emilie et Amélie (2e version)";"Alexandre Révérend";;;;;4:19;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;Trollerie;"Alexandre Révérend";;;;;4:05;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";"Maître chanteur";"Alexandre Révérend";;;;;3:14;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";"Dessin anémié";"Alexandre Révérend";;;;;2:57;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième soleil";"Avant l'avalanche";"Alexandre Révérend";;;;;3:20;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;"Emilie et Amélie (1ère version)";"Alexandre Révérend";;;;;4:05;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";"C'est fort possible";"Alexandre Révérend";;;;;3:24;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";"Grand découpage";"Alexandre Révérend";;;;;3:49;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième soleil";"La mobylette à explorer le temps";"Alexandre Révérend";;;;;4:12;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;"Et maintenant petits amis";"Alexandre Révérend";;;;;0:07;01/11/2019;30/11/2019;FR;7;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";"La célèbre méthode du Dr Lax";"Alexandre Révérend";;;;;1:36;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";"Le sang de l'homme invisble";"Alexandre Révérend";;;;;4:05;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Sixième soleil";"Le bal masqué";"Alexandre Révérend";;;;;4:44;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;"Candidat libre";"Alexandre Révérend";;;;;2:53;01/11/2019;30/11/2019;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Chansons d'une grande banane alitée";"Swimming poule";"Alexandre Révérend";;;;;6:33;01/11/2019;30/11/2019;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Les sorcières de Calais";"Les tyranosaures";"Alexandre Révérend";;;;;3:56;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Pioche;"Miss september";"Alexandre Révérend";;;;;3:31;01/11/2019;30/11/2019;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
