"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Third Life";"For kids";"City Kids";;;;;3:26;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Live;"I need your noise";"City Kids";;;;;6:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Claire et ses radis";"Va t'en";"Claire et ses radis";;;;;3:47;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Claire et ses radis";"Une polka et puis pas";"Claire et ses radis";;;;;1:23;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Offensive;"La vérite est...(Les Kafs)";Compilation;;;;;5:22;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le C2R fête ses 5 ans";"Le grincore (Pleum)";"Compilation C2R";;;;;2:32;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH #3";"Citizens of the world (Tokyo Overtones)";"Compilation I Love LH";;;;;3:18;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Mattic: Red Giant";"Compilation I Love LH";;;;;3:36;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"KitchenMen: Eye of the Cyclone";"Compilation I Love LH";;;;;1:50;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH";"La nuit nous appartient (Astonia)";"Compilation I Love LH";;;;;4:02;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Sheraf: My blue eyed Boy";"Compilation I Love LH";;;;;3:22;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH";"Aaron (Naima)";"Compilation I Love LH";;;;;4:23;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Amara: La colline";"Compilation I Love LH";;;;;3:07;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH #3";"Petit-fils de Fantômas (Boule)";"Compilation I Love LH";;;;;3:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Hero: D S & RaR";"Compilation I Love LH";;;;;3:28;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH #3";"Dreams (Inkredibl'Chapo)";"Compilation I Love LH";;;;;4:04;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"The Nation's Breakdown: The last nation";"Compilation I Love LH";;;;;4:02;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH #2";"West (Aña)";"Compilation I Love LH";;;;;2:41;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Anton: My world";"Compilation I Love LH";;;;;3:45;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Marina Quaisse: 8th of July";"Compilation I Love LH";;;;;3:43;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Golden Gloss and the Cannon: I don't know";"Compilation I Love LH";;;;;3:40;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Comont: A little fairie in the sky";"Compilation I Love LH";;;;;3:27;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Aña: Ces roses flotteront sur l'océan";"Compilation I Love LH";;;;;3:30;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH";"P'n'O (Olivier Lecoeur)";"Compilation I Love LH";;;;;1:45;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Pape Cissokho: Xabarou Rewmi";"Compilation I Love LH";;;;;4:00;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH #2";"Shamad (Little Bob)";"Compilation I Love LH";;;;;3:14;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH";"Tayiiiiiin (Philippe Morineau)";"Compilation I Love LH";;;;;2:43;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Aloha Orchestra: Dreaming is forbidden for him";"Compilation I Love LH";;;;;2:01;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"DEF: 3 lettres";"Compilation I Love LH";;;;;3:04;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Manuchka: La fièvre";"Compilation I Love LH";;;;;3:34;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I Love LH #3";"Waiting (We)";"Compilation I Love LH";;;;;3:17;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Family Tree: Electric garden";"Compilation I Love LH";;;;;3:13;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"2D: Sound leads me";"Compilation I Love LH";;;;;3:29;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Grapes: Blue sky";"Compilation I Love LH";;;;;2:28;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"T-Bib: The world is ours";"Compilation I Love LH";;;;;1:54;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Need a brain: Life is a stupid game";"Compilation I Love LH";;;;;3:51;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"I love LH # 4";"Les 4 elles et Lui: Mélodie";"Compilation I Love LH";;;;;2:48;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;3;Intro;"Compte à rebours";;;;;0:55;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;3;"Que sont devenus";"Compte à rebours";;;;;3:03;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;3;"Respecte ton prochain";"Compte à rebours";;;;;3:31;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Darko EP";WKNSS;Darko;;;;;4:29;01/02/2014;30/02/2014;FR;12;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Darko EP";"It's ok";Darko;;;;;4:18;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Darko EP";"From above";Darko;;;;;4:26;01/02/2014;30/02/2014;FR;16;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Merci;"My Name Is";DEF;;;;;3:43;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";Intro;DEF;;;;;4:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Merci;"Boi?te en bois";DEF;;;;;2:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Les mots mon essence";DEF;;;;;4:14;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Merci;"Porte parole";DEF;;;;;4:14;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Trois lettres";DEF;;;;;2:49;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Merci;Merci;DEF;;;;;5:09;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Vague à l'âme";DEF;;;;;2:55;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Merci;Exutoire;DEF;;;;;3:55;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Et maintenant?";DEF;;;;;3:58;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Les pieds dans la flaque";DEF;;;;;4:34;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";Controverse;DEF;;;;;3:49;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Les cordes";DEF;;;;;4:07;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";Money;DEF;;;;;1:17;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Libre arbitre";DEF;;;;;3:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Premier abord feat. Tiers Monde";DEF;;;;;4:23;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Beatmaker MC";DEF;;;;;3:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Z'êtes trop marrants";DEF;;;;;4:26;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Accent franchouillard";DEF;;;;;3:04;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Petit artiste local";"Je peins des maux";DEF;;;;;6:28;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Dick Voodoo Album";"Ben's truck";"Dick Voodoo";;;;;2:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Point d\'interrogation";Germ;"Dicky Bird";;;;;4:24;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Indéfendable;5:11;"Dicky Bird";;;;;5:18;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Indéfendable;7:17;"Dicky Bird";;;;;7:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"Secret Life";Dogs;;;;;4:31;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Legendary lovers";"Little Johnny Jet";Dogs;;;;;3:22;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"A different me";Dogs;;;;;2:49;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Shakin with Linda";Dogs;;;;;2:39;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"Dreadful times";Dogs;;;;;2:53;01/02/2014;30/02/2014;FR;17;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";Boy;Dogs;;;;;3:28;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Legendary lovers";"Everything but love";Dogs;;;;;2:32;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Gotta tell her";Dogs;;;;;1:59;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Too much class for the neighbourhood";Dogs;;;;;2:51;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"4 of a kind";Dogs;;;;;4:14;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";Algomania;Dogs;;;;;2:56;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;Words;Dogs;;;;;2:49;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";MAUREEN;Dogs;;;;;3:21;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"Dead girls don't talk";Dogs;;;;;4:10;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"Walking Shadow";Dogs;;;;;4:18;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"More from you";Dogs;;;;;1:49;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Can't find my way";Dogs;;;;;3:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"Professional liar";Dogs;;;;;3:04;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"The Disfigured";Dogs;;;;;4:06;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"I'm real";Dogs;;;;;2:05;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"The most forgotten french boy";Dogs;;;;;3:11;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"Forget that dog";Dogs;;;;;3:55;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";Underworld;Dogs;;;;;4:13;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Stranger than me";Dogs;;;;;2:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Little Johnny Jet";Dogs;;;;;3:19;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"Back on the horse";Dogs;;;;;4:02;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"'79 (I've Lost My Mind In..)";Dogs;;;;;2:35;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"(I'm gonna learn to) live with it";Dogs;;;;;2:21;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Home is where I want to be";Dogs;;;;;2:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"4 of a kind";"I'm bad";Dogs;;;;;2:13;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"Skin On Skin";Dogs;;;;;3:40;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Nobody but me";Dogs;;;;;1:58;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";Shout;Dogs;;;;;6:48;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"Anna Jane";Dogs;;;;;4:55;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Terminal state";Dogs;;;;;2:16;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";Secrets;Dogs;;;;;3:30;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"More More More";"Poison in my heart";Dogs;;;;;3:39;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Walking Shadows";"Evil Heart";Dogs;;;;;5:14;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Fortune teller";Dogs;;;;;2:02;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Poison in my heart";Dogs;;;;;3:16;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"The greatest gift";Dogs;;;;;4:03;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Down at Lulu's";Dogs;;;;;2:53;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Lonesome hearts";Dogs;;;;;2:41;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";Somebody;Dogs;;;;;3:21;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Different;"Sally's eyes";Dogs;;;;;4:54;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Back on my mind";Dogs;;;;;3:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Waiting for a Miracle";Dogs;;;;;3:44;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Is it the wind";Dogs;;;;;3:15;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Shakin with the dogs";"Jungle of lies";Dogs;;;;;3:24;01/02/2014;30/02/2014;FR;16;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Stochkolm Syndrome";"Human being incorporated";Draft;;;;;5:11;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Stochkolm Syndrome";"Worm complex";Draft;;;;;5:41;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Stochkolm Syndrome";"You turn my soul to stone";Draft;;;;;6:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Stochkolm Syndrome";"Fight the monster";Draft;;;;;7:54;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"La vie, tout est bien!";Interview;"Fata Morgana";;;;;4:02;01/02/2014;30/02/2014;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Eh, Ponyme";"Le chapeau";"Fenouil et les Fines Herbes";;;;;3:20;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Etre soi-même";"Etre soi-même";Firstone;;;;;9:11;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"It's brand new";"Baby be sexy";"For the Hackers";;;;;3:42;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"It's brand new";"Boys will be boys";"For the Hackers";;;;;3:22;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
