"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;"Propre sur soi";"Les Petits Pas";"1 Costard pour 2";;;;;2:20;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Impression sur scène";"Modele d'exposition";"1 Costard pour 2";;;;;2:49;01/01/2016;30/01/2016;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Impression sur scène";"Tous les chemins conduisent à la mer";"1 Costard pour 2";;;;;3:01;01/01/2016;30/01/2016;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Impression sur scène";"Pourvu qu'on ait l'ivresse";"1 Costard pour 2";;;;;2:59;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"17 seconds left";Cumshot;"17 seconds left";;;;;4:07;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Introducing a guy in light";Life;"A guy in light";;;;;4:59;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AAS;"Poisson décoloré";AAS;;;;;5:01;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AAS;"Alors on insiste";AAS;;;;;3:29;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AAS;"Un coup bas";AAS;;;;;3:54;01/01/2016;30/01/2016;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AAS;Llubjana;AAS;;;;;3:43;01/01/2016;30/01/2016;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;AAS;"J'attends l'hiver";AAS;;;;;4:37;01/01/2016;30/01/2016;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"A last kiss before";Deathbow;Absone;;;;;4:55;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Glad to be...";"Color me";Acktarus;;;;;3:40;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Glad to be...";"Stupid Flashes";Acktarus;;;;;4:52;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Strange Aeons";"Join the ritual";Akasava;;;;;0:50;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Alias;"Et il roule";Alias;;;;;3:34;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"EP 2008";"No regrets";"Alice the Goon";;;;;3:18;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"C'est tous les jours dimanche";"Mata Hari";"Allons-y tant qu'c'est chaud";;;;;5:01;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allons-y tant qu'c'est chaud";"Les gars du don";"Allons-y tant qu'c'est chaud";;;;;4:50;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allons-y tant qu'c'est chaud";"La sauvagine";"Allons-y tant qu'c'est chaud";;;;;6:26;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"C'est tous les jours dimanche";"La valse des moutons";"Allons-y tant qu'c'est chaud";;;;;3:50;01/01/2016;30/01/2016;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"C'est tous les jours dimanche";"Toujours Laï Laï Laï";"Allons-y tant qu'c'est chaud";;;;;3:03;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Allons-y tant qu'c'est chaud";"Le coeur dans la main";"Allons-y tant qu'c'est chaud";;;;;5:44;01/01/2016;30/01/2016;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
