"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;TOL;;;;;MUSI;SINGLE;"13th Procession";"Folk Song";"13th Procession";;;;;4:22;01/09/2015;30/09/2015;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"13th Procession";"Incredible Wild Lover";"13th Procession";;;;;4:50;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"13th Procession";"23rd Floor";"13th Procession";;;;;3:44;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"13th Procession";"What's your name ?";"13th Procession";;;;;3:18;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Réalités;"Député (à la) maire";"20 centimes dans l'eau";;;;;4:44;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Réalités;Pépé;"20 centimes dans l'eau";;;;;4:26;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Mais qui a jeté 20 centimes dans l\'eau?";"Banque route";"20 centimes dans l'eau";;;;;4:27;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Réalités;"Rue Martainville";"20 centimes dans l'eau";;;;;3:25;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Réalités;Bernadette;"20 centimes dans l'eau";;;;;3:20;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Notes salees";"La debandade de l ecrivain";"20 centimes dans l'eau";;;;;4:01;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;Réalités;"Linge sous la fenêtres";"20 centimes dans l'eau";;;;;3:08;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Mais qui a jeté 20 centimes dans l\'eau?";"La fable du bourdon et du cafard";"20 centimes dans l'eau";;;;;3:18;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Mais qui a jeté 20 centimes dans l\'eau?";"La complainte du Célibataire";"20 centimes dans l'eau";;;;;3:49;01/09/2015;30/09/2015;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Mais qui a jeté 20 centimes dans l\'eau?";"Chirurgie plastique";"20 centimes dans l'eau";;;;;4:08;01/09/2015;30/09/2015;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;TOL;;;;;MUSI;SINGLE;"Mais qui a jeté 20 centimes dans l\'eau?";"Les petites annonces";"20 centimes dans l'eau";;;;;3:58;01/09/2015;30/09/2015;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
